,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price,Frequenza,Risoluzione,Pixel,GpuCompany,MemoriaSSD,SolidStateDisk,TotalMemory,dedicated_GPU
115,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.37,1399.0,2.5,1920x1080,2073600,Intel,256,True,256,False
116,HP,Probook 440,Notebook,14.0,IPS Panel 1366x768,Intel Core i5 8250U 1.6GHz,4,500GB HDD,Intel UHD Graphics 620,Windows 10,1.63,722.0,1.6,1366x768,1049088,Intel,0,False,500,False
117,Dell,XPS 13,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.21,1629.0,1.6,1920x1080,2073600,Intel,256,True,256,False
118,HP,Spectre x360,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.26,1398.99,1.6,1920x1080,2073600,Intel,256,True,256,False
119,HP,Probook 440,Notebook,14.0,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,512GB SSD,Intel UHD Graphics 620,Windows 10,1.63,1084.0,1.8,1920x1080,2073600,Intel,512,True,512,False
120,Dell,Inspiron 7570,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD +  1024GB HDD,Nvidia GeForce 940MX,Windows 10,2.16,1130.33,1.8,1920x1080,2073600,Nvidia,256,True,1280,True
121,Asus,X705UV-BX074T (i3-6006U/4GB/1TB/GeForce,Notebook,17.3,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,1024GB HDD,Nvidia GeForce 920MX,Windows 10,2.0,564.0,2.0,1920x1080,2073600,Nvidia,0,False,1024,True
122,Asus,VivoBook S15,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD,Nvidia GeForce 940MX,Windows 10,1.7,1118.0,1.8,1920x1080,2073600,Nvidia,256,True,256,True
123,Acer,Spin 3,Notebook,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i3 7100U 2.4GHz,6,1024GB HDD,Intel HD Graphics 620,Windows 10,2.1,479.0,2.4,1920x1080,2073600,Intel,0,False,1024,False
124,MSI,GS63VR 7RG,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  2048GB HDD,Nvidia GeForce GTX 1070,Windows 10,1.8,2241.5,2.8,1920x1080,2073600,Nvidia,256,True,2304,True
125,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Nvidia GeForce 940MX,No OS,2.2,629.0,2.5,1920x1080,2073600,Nvidia,256,True,256,True
126,HP,Probook 470,Notebook,17.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,16,512GB SSD,Nvidia GeForce 930MX ,Windows 10,2.5,1271.0,1.8,1920x1080,2073600,Nvidia,512,True,512,True
127,Acer,Aspire 3,Notebook,15.6,1366x768,AMD A9-Series 9420 3GHz,4,256GB SSD,AMD Radeon R5,Windows 10,2.1,451.0,3.0,1366x768,1049088,AMD,256,True,256,True
128,HP,250 G6,Notebook,15.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,500GB HDD,Intel HD Graphics 400,No OS,1.86,259.0,1.6,1366x768,1049088,Intel,0,False,500,False
129,HP,Probook 440,Notebook,14.0,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,1024GB HDD,Intel UHD Graphics 620,Windows 10,1.63,812.0,1.6,1920x1080,2073600,Intel,0,False,1024,False
130,Asus,E402WA-GA007T (E2-6110/4GB/64GB/W10,Notebook,14.0,1366x768,AMD E-Series 6110 1.5GHz,4,64GB SSD,AMD Radeon R2,Windows 10 S,1.65,277.99,1.5,1366x768,1049088,AMD,64,True,64,True
131,Dell,Inspiron 5770,Notebook,17.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,16,256GB SSD +  2048GB HDD,AMD Radeon 530,Windows 10,2.8,1396.0,1.8,1920x1080,2073600,AMD,256,True,2304,True
132,HP,ProBook 470,Notebook,17.3,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,2.5,928.0,1.6,1920x1080,2073600,Intel,256,True,256,False
133,Dell,Inspiron 5567,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,1024GB HDD,AMD Radeon R7 M445,Windows 10,2.36,638.99,2.5,1366x768,1049088,AMD,0,False,1024,True
134,Dell,Inspiron 3567,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,1024GB HDD,AMD Radeon R5 M430,Windows 10,2.2,449.0,2.0,1920x1080,2073600,AMD,0,False,1024,True
135,Acer,Swift 3,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.6,884.0,1.8,1920x1080,2073600,Intel,256,True,256,False
136,Acer,Aspire A515-51G-37JS,Notebook,15.6,Full HD 1920x1080,Intel Core i3 7130U 2.7GHz,4,256GB SSD,Nvidia GeForce MX130,Windows 10,2.2,572.0,2.7,1920x1080,2073600,Nvidia,256,True,256,True
137,HP,15-BS078nr (i7-7500U/8GB/1TB/W10),Notebook,15.6,1366x768,Intel Core i7 7500U 2.7GHz,8,1024GB HDD,Intel HD Graphics 620,Windows 10,2.05,598.0,2.7,1366x768,1049088,Intel,0,False,1024,False
138,HP,Probook 440,Notebook,14.0,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.63,988.0,1.8,1920x1080,2073600,Intel,256,True,256,False
139,Lenovo,V110-15IAP (N3350/4GB/1TB/No,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,1024GB HDD,Intel HD Graphics 500,No OS,1.9,252.36,1.1,1366x768,1049088,Intel,0,False,1024,False
140,Asus,FX753VD-GC086T (i5-7300HQ/8GB/1TB,Gaming,17.3,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,128GB SSD +  1024GB HDD,Nvidia GeForce GTX 1050,Windows 10,3.0,938.0,2.5,1920x1080,2073600,Nvidia,128,True,1152,True
141,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,1024GB HDD,Nvidia GeForce 920MX,No OS,2.2,499.0,2.5,1920x1080,2073600,Nvidia,0,False,1024,True
142,HP,Envy 13-AD007nv,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,256GB SSD,Intel HD Graphics 620,Windows 10,1.32,699.0,2.5,1920x1080,2073600,Intel,256,True,256,False
143,Acer,Aspire 5,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i3 7130U 2.7GHz,4,1024GB HDD,Nvidia GeForce MX130,Windows 10,3.0,655.0,2.7,1920x1080,2073600,Nvidia,0,False,1024,True
144,Lenovo,ThinkPad E480,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,AMD Radeon RX 550,Windows 10,1.75,1116.02,1.6,1920x1080,2073600,AMD,256,True,256,True
145,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256GB SSD,Nvidia GeForce GTX 1050M,No OS,2.4,869.0,2.8,1920x1080,2073600,Nvidia,256,True,256,True
146,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,Windows 10,2.1,602.0,2.3,1366x768,1049088,Intel,0,False,500,False
147,HP,255 G6,Notebook,15.6,1366x768,AMD A6-Series 9220 2.5GHz,4,256GB SSD,AMD Radeon R4 Graphics,Windows 10,1.86,369.0,2.5,1366x768,1049088,AMD,256,True,256,True
148,Asus,ZenBook UX430UA,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.25,1099.0,1.8,1920x1080,2073600,Intel,256,True,256,False
149,HP,EliteBook Folio,Ultrabook,12.5,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core M 6Y75 1.2GHz,8,512GB SSD,Intel HD Graphics 515,Windows 10,0.97,2014.0,1.2,3840x2160,8294400,Intel,512,True,512,False
150,Asus,X541NA (N3350/4GB/1TB/FHD/W10),Notebook,15.6,Full HD 1920x1080,Intel Celeron Dual Core N3350 1.1GHz,4,1024GB HDD,Intel HD Graphics 500,Windows 10,2.0,344.0,1.1,1920x1080,2073600,Intel,0,False,1024,False
151,MSI,GE72MVR 7RG,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1024GB HDD,Nvidia GeForce GTX 1070,Windows 10,2.9,2029.0,2.8,1920x1080,2073600,Nvidia,256,True,1280,True
152,Acer,Aspire A315-51,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,1024GB HDD,Intel HD Graphics 520,Windows 10,2.1,447.0,2.0,1366x768,1049088,Intel,0,False,1024,False
153,Dell,Inspiron 5577,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.56,1249.26,2.8,1920x1080,2073600,Nvidia,512,True,512,True
154,Dell,Inspiron 7567,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1024GB Hybrid,Nvidia GeForce GTX 1050,Windows 10,2.62,899.0,2.8,1920x1080,2073600,Nvidia,0,False,1024,True
155,Lenovo,V110-15IKB (i5-7200U/4GB/128GB/W10),Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,128GB SSD,Intel HD Graphics 620,Windows 10,1.9,498.0,2.5,1366x768,1049088,Intel,128,True,128,False
156,MSI,GE73VR 7RE,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1024GB HDD,Nvidia GeForce GTX 1060,Windows 10,2.8,1890.0,2.8,1920x1080,2073600,Nvidia,256,True,1280,True
157,HP,EliteBook 840,Ultrabook,14.0,Full HD 1920x1080,Intel Core i5 7500U 2.7GHz,4,256GB SSD,Intel HD Graphics 620,Windows 10,1.48,1082.0,2.7,1920x1080,2073600,Intel,256,True,256,False
158,HP,15-BS103nv (i5-8250U/6GB/256GB/Radeon,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,6,256GB SSD,AMD Radeon 520,Windows 10,1.91,619.0,1.6,1920x1080,2073600,AMD,256,True,256,True
159,Lenovo,Yoga 520-14IKB,2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i3 7100U 2.4GHz,4,256GB SSD,Intel HD Graphics 620,Windows 10,1.74,629.0,2.4,1920x1080,2073600,Intel,256,True,256,False
160,Asus,ZenBook Flip,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.1,1315.0,1.6,1920x1080,2073600,Intel,256,True,256,False
161,Dell,Inspiron 5579,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.56,1049.0,1.8,1920x1080,2073600,Intel,256,True,256,False
163,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Intel Core i3 6006U 2.2GHz,4,500GB HDD,Intel HD Graphics 520,Windows 10,2.1,447.0,2.2,1366x768,1049088,Intel,0,False,500,False
164,Asus,X555BP-XX180T (A9-9420/4GB/1TB/Radeon,Notebook,15.6,1366x768,AMD A9-Series 9420 3GHz,4,1024GB HDD,AMD Radeon R5 M420,Windows 10,2.03,403.0,3.0,1366x768,1049088,AMD,0,False,1024,True
165,Acer,Aspire A517-51G,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4,256GB SSD,Nvidia GeForce MX150,Windows 10,3.0,805.0,1.6,1920x1080,2073600,Nvidia,256,True,256,True
166,Dell,Inspiron 3576,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,AMD Radeon 520,Windows 10,2.13,728.0,1.6,1920x1080,2073600,AMD,256,True,256,True
167,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.5,1079.0,2.8,1920x1080,2073600,Nvidia,256,True,256,True
168,Acer,Aspire A315-31,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,1024GB HDD,Intel HD Graphics 500,Windows 10,2.1,348.0,1.1,1366x768,1049088,Intel,0,False,1024,False
169,MSI,GE63VR 7RE,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1024GB HDD,Nvidia GeForce GTX 1060,Windows 10,2.4,1799.0,2.8,1920x1080,2073600,Nvidia,256,True,1280,True
170,Acer,Aspire 3,Notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,1024GB HDD,Intel HD Graphics 505,Windows 10,2.1,363.51,1.1,1366x768,1049088,Intel,0,False,1024,False
171,Dell,Inspiron 5577,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1024GB HDD,Nvidia GeForce GTX 1050,Windows 10,2.56,1060.49,2.8,1920x1080,2073600,Nvidia,128,True,1152,True
172,Acer,Aspire A517-51G,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Nvidia GeForce MX150,Windows 10,3.0,854.0,1.6,1920x1080,2073600,Nvidia,256,True,256,True
173,HP,ProBook 430,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4,500GB HDD,Intel UHD Graphics 620,Windows 10,1.49,754.0,1.6,1920x1080,2073600,Intel,0,False,500,False
174,Huawei,MateBook X,Ultrabook,13.0,IPS Panel Full HD 2160x1440,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.05,1349.0,2.5,2160x1440,3110400,Intel,256,True,256,False
175,HP,17-bs001nv (i5-7200U/6GB/2TB/Radeon,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,6,2048GB HDD,AMD Radeon 520,Windows 10,2.71,699.0,2.5,1920x1080,2073600,AMD,0,False,2048,True
176,Lenovo,IdeaPad 320-15AST,Notebook,15.6,1366x768,AMD A6-Series 9220 2.9GHz,4,500GB HDD,AMD Radeon R4 Graphics,No OS,2.2,309.0,2.9,1366x768,1049088,AMD,0,False,500,True
177,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4,500GB HDD,Intel HD Graphics 620,Windows 10,2.0,489.0,2.4,1366x768,1049088,Intel,0,False,500,False
178,HP,ProBook 470,Notebook,17.3,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Nvidia GeForce 930MX,Windows 10,2.5,923.0,1.6,1920x1080,2073600,Nvidia,256,True,256,True
179,Dell,Inspiron 3567,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,8,1024GB HDD,Intel HD Graphics 620,Windows 10,2.3,459.0,2.4,1366x768,1049088,Intel,0,False,1024,False
180,Acer,Aspire A315-51,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,128GB SSD,Intel HD Graphics 520,Windows 10,2.1,449.0,2.0,1366x768,1049088,Intel,128,True,128,False
181,MSI,GT80S 6QF-074US,Gaming,18.4,Full HD 1920x1080,Intel Core i7 6920HQ 2.9GHz,32,512GB SSD +  1024GB HDD,Nvidia GTX 980 SLI,Windows 10,4.4,2799.0,2.9,1920x1080,2073600,Nvidia,512,True,1536,True
182,Lenovo,V310-15IKB (i5-7200U/8GB/1TB,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,128GB SSD +  1024GB HDD,AMD R17M-M1-70,Windows 10,1.9,813.0,2.5,1920x1080,2073600,AMD,128,True,1152,True
183,HP,Spectre x360,2 in 1 Convertible,13.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.29,1499.0,1.6,3840x2160,8294400,Intel,256,True,256,False
184,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,16,256GB SSD +  2048GB HDD,AMD Radeon 530,Linux,2.02,1049.0,1.8,1920x1080,2073600,AMD,256,True,2304,True
185,Dell,XPS 13,Ultrabook,13.3,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.23,1399.0,1.6,1920x1080,2073600,Intel,256,True,256,False
186,Lenovo,Yoga 920-13IKB,2 in 1 Convertible,13.9,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 8550U 1.8GHz,16,512GB SSD,Intel UHD Graphics 620,Windows 10,1.4,1849.0,1.8,3840x2160,8294400,Intel,512,True,512,False
187,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,128GB SSD,Intel HD Graphics 620,Windows 10,2.0,793.0,2.5,1366x768,1049088,Intel,128,True,128,False
188,Xiaomi,Mi Notebook,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Nvidia GeForce MX150,No OS,1.95,1199.0,1.6,1920x1080,2073600,Nvidia,256,True,256,True
189,Dell,Inspiron 7773,Notebook,17.3,Full HD / Touchscreen 1920x1080,Intel Core i7 8550U 1.8GHz,16,512GB SSD,Nvidia GeForce 150MX,Windows 10,2.77,1549.0,1.8,1920x1080,2073600,Nvidia,512,True,512,True
190,Dell,XPS 15,Notebook,15.6,4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.06,2397.0,2.8,3840x2160,8294400,Nvidia,512,True,512,True
191,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,256GB SSD,Nvidia GeForce GTX 1050,No OS,2.4,779.0,2.5,1920x1080,2073600,Nvidia,256,True,256,True
192,Acer,Swift 7,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7Y54 1.2GHz,8,256GB SSD,Intel HD Graphics 615,Windows 10,1.12,989.0,1.2,1920x1080,2073600,Intel,256,True,256,False
193,Dell,Inspiron 5770,Notebook,17.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,128GB SSD +  1024GB HDD,AMD Radeon 530,Windows 10,2.8,1085.0,1.8,1920x1080,2073600,AMD,128,True,1152,True
194,Lenovo,Thinkpad Yoga,2 in 1 Convertible,14.0,Touchscreen 2560x1440,Intel Core i7 7500U 2.7GHz,16,1024GB SSD,Intel HD Graphics 620,Windows 10,1.42,2824.0,2.7,2560x1440,3686400,Intel,0,False,1024,False
195,Vero,K147 (N3350/4GB/32GB/FHD/W10),Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Celeron Dual Core N3350 1.1GHz,4,32GB Flash Storage,Intel HD Graphics 500,Windows 10,1.3,260.0,1.1,1920x1080,2073600,Intel,0,False,32,False
196,Xiaomi,Mi Notebook,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Nvidia GeForce MX150,No OS,1.3,999.9,2.5,1920x1080,2073600,Nvidia,256,True,256,True
197,Lenovo,IdeaPad 320-17IKBR,Notebook,17.3,1600x900,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Nvidia GeForce MX150,No OS,2.8,698.0,1.6,1600x900,1440000,Nvidia,256,True,256,True
198,Dell,Inspiron 5379,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 8550U 1.8GHz,8,1024GB HDD,Intel UHD Graphics 620,Windows 10,1.62,839.0,1.8,1920x1080,2073600,Intel,0,False,1024,False
199,HP,ProBook 470,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,1024GB HDD,Nvidia GeForce 930MX,Windows 10,2.5,914.0,1.6,1920x1080,2073600,Nvidia,0,False,1024,True
200,Razer,Blade Pro,Gaming,17.3,4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7820HK 2.9GHz,32,1024GB SSD,Nvidia GeForce GTX 1080,Windows 10,3.49,6099.0,2.9,3840x2160,8294400,Nvidia,0,False,1024,True
201,HP,ProBook 430,Notebook,13.3,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,512GB SSD,Intel UHD Graphics 620,Windows 10,1.49,959.0,1.6,1920x1080,2073600,Intel,512,True,512,False
202,HP,Omen 17-W295,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1024GB HDD,Nvidia GeForce GTX 1050,Windows 10,3.35,1379.0,2.8,1920x1080,2073600,Nvidia,256,True,1280,True
203,HP,Probook 470,Notebook,17.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD,Nvidia GeForce 930MX ,Windows 10,2.5,1045.0,1.8,1920x1080,2073600,Nvidia,256,True,256,True
204,Dell,Inspiron 7577,Gaming,15.6,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD +  1024GB HDD,Nvidia GeForce GTX 1060,Windows 10,2.65,1845.0,2.8,3840x2160,8294400,Nvidia,512,True,1536,True
205,Lenovo,V110-15ISK (i5-6200U/4GB/128GB/W10),Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,128GB SSD,Intel HD Graphics 520,Windows 10,2.1,493.0,2.3,1366x768,1049088,Intel,128,True,128,False
206,Acer,Aspire E5-576G,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,1024GB HDD,Nvidia GeForce 940MX,Windows 10,2.23,742.0,2.7,1920x1080,2073600,Nvidia,0,False,1024,True
207,Lenovo,Legion Y720-15IKB,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD +  1024GB HDD,Nvidia GeForce GTX 1060,Windows 10,3.2,1749.0,2.8,1920x1080,2073600,Nvidia,512,True,1536,True
208,Dell,Precision 7520,Workstation,15.6,4K Ultra HD 3840x2160,Intel Xeon E3-1505M V6 3GHz,16,256GB SSD +  1024GB HDD,Nvidia Quadro M1200,Windows 10,2.8,3055.0,3.0,3840x2160,8294400,Nvidia,256,True,1280,True
209,Lenovo,Legion Y520-15IKBN,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD,Nvidia GeForce GTX 1060,No OS,2.4,1398.0,2.8,1920x1080,2073600,Nvidia,512,True,512,True
210,Dell,Inspiron 3567,Notebook,15.6,Touchscreen 1366x768,Intel Core i3 7100U 2.4GHz,6,1024GB HDD,Intel HD Graphics 620,Windows 10,2.3,439.0,2.4,1366x768,1049088,Intel,0,False,1024,False
211,Dell,XPS 13,Ultrabook,13.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 8550U 1.8GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.21,1949.0,1.8,3840x2160,8294400,Intel,256,True,256,False
212,Dell,XPS 13,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.2,1449.0,1.8,1920x1080,2073600,Intel,256,True,256,False
213,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,2.2,597.0,2.5,1366x768,1049088,Intel,256,True,256,False
215,Acer,Aspire 7,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1024GB HDD,Nvidia GeForce GTX 1050,Linux,2.4,779.0,2.8,1920x1080,2073600,Nvidia,0,False,1024,True
216,Asus,ROG GL703VD-GC028T,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1024GB HDD,Nvidia GeForce GTX 1050,Windows 10,2.9,1407.0,2.8,1920x1080,2073600,Nvidia,256,True,1280,True
217,HP,15-bs018nq (i3-6006U/4GB/500GB/FHD/No,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,500GB HDD,Intel HD Graphics 520,No OS,2.1,349.0,2.0,1920x1080,2073600,Intel,0,False,500,False
218,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,No OS,2.2,549.0,2.5,1920x1080,2073600,Intel,256,True,256,False
219,Huawei,MateBook X,Ultrabook,13.0,IPS Panel Full HD 2160x1440,Intel Core i7 7500U 2.7GHz,8,512GB SSD,Intel HD Graphics 620,Windows 10,1.05,1499.0,2.7,2160x1440,3110400,Intel,512,True,512,False
220,Dell,Inspiron 5370,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD,AMD Radeon 530,Windows 10,1.4,931.88,1.8,1920x1080,2073600,AMD,256,True,256,True
221,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,1600x900,Intel Core i5 7200U 2.5GHz,8,1024GB HDD,Nvidia GeForce GTX 940MX,No OS,2.8,589.0,2.5,1600x900,1440000,Nvidia,0,False,1024,True
222,HP,Probook 440,Notebook,14.0,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD,Nvidia GeForce 930MX,Windows 10,1.63,1031.0,1.8,1920x1080,2073600,Nvidia,256,True,256,True
223,Dell,Latitude 5490,Ultrabook,14.0,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.6,1149.0,1.6,1920x1080,2073600,Intel,256,True,256,False
224,Dell,Inspiron 5379,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 8550U 1.8GHz,16,512GB SSD,Intel UHD Graphics 620,Windows 10,1.62,1279.0,1.8,1920x1080,2073600,Intel,512,True,512,False
225,Dell,Inspiron 3576,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,AMD Radeon 520,Linux,2.2,677.35,1.6,1920x1080,2073600,AMD,256,True,256,True
226,Lenovo,Yoga 520-14IKB,2 in 1 Convertible,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.74,899.0,1.6,1920x1080,2073600,Intel,256,True,256,False
227,Toshiba,Portege Z30-C-16L,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.2,1363.0,2.5,1920x1080,2073600,Intel,256,True,256,False
